book_id,book,page_id,panel_id
04,tintin_and_the_cigars_of_the_pharaoh,08,05
04,tintin_and_the_cigars_of_the_pharaoh,08,06
04,tintin_and_the_cigars_of_the_pharaoh,08,07
04,tintin_and_the_cigars_of_the_pharaoh,08,08
04,tintin_and_the_cigars_of_the_pharaoh,08,09
04,tintin_and_the_cigars_of_the_pharaoh,08,10
04,tintin_and_the_cigars_of_the_pharaoh,08,11
04,tintin_and_the_cigars_of_the_pharaoh,08,12
04,tintin_and_the_cigars_of_the_pharaoh,08,13
04,tintin_and_the_cigars_of_the_pharaoh,09,01
04,tintin_and_the_cigars_of_the_pharaoh,09,02
04,tintin_and_the_cigars_of_the_pharaoh,09,03
04,tintin_and_the_cigars_of_the_pharaoh,09,04
04,tintin_and_the_cigars_of_the_pharaoh,09,05
04,tintin_and_the_cigars_of_the_pharaoh,09,06
04,tintin_and_the_cigars_of_the_pharaoh,09,07
04,tintin_and_the_cigars_of_the_pharaoh,09,08
04,tintin_and_the_cigars_of_the_pharaoh,09,09
04,tintin_and_the_cigars_of_the_pharaoh,09,10
04,tintin_and_the_cigars_of_the_pharaoh,09,11
04,tintin_and_the_cigars_of_the_pharaoh,09,12
04,tintin_and_the_cigars_of_the_pharaoh,09,13
04,tintin_and_the_cigars_of_the_pharaoh,10,01
04,tintin_and_the_cigars_of_the_pharaoh,10,02
04,tintin_and_the_cigars_of_the_pharaoh,10,03
04,tintin_and_the_cigars_of_the_pharaoh,10,04
04,tintin_and_the_cigars_of_the_pharaoh,10,05
04,tintin_and_the_cigars_of_the_pharaoh,10,06
04,tintin_and_the_cigars_of_the_pharaoh,10,07
04,tintin_and_the_cigars_of_the_pharaoh,10,08
04,tintin_and_the_cigars_of_the_pharaoh,10,09
04,tintin_and_the_cigars_of_the_pharaoh,10,10
04,tintin_and_the_cigars_of_the_pharaoh,10,11
04,tintin_and_the_cigars_of_the_pharaoh,10,12
04,tintin_and_the_cigars_of_the_pharaoh,10,13
04,tintin_and_the_cigars_of_the_pharaoh,10,14
04,tintin_and_the_cigars_of_the_pharaoh,10,15
04,tintin_and_the_cigars_of_the_pharaoh,11,01
04,tintin_and_the_cigars_of_the_pharaoh,11,02
04,tintin_and_the_cigars_of_the_pharaoh,11,03
04,tintin_and_the_cigars_of_the_pharaoh,11,04
04,tintin_and_the_cigars_of_the_pharaoh,11,05
04,tintin_and_the_cigars_of_the_pharaoh,11,06
04,tintin_and_the_cigars_of_the_pharaoh,11,07
04,tintin_and_the_cigars_of_the_pharaoh,11,08
04,tintin_and_the_cigars_of_the_pharaoh,11,09
04,tintin_and_the_cigars_of_the_pharaoh,11,10
04,tintin_and_the_cigars_of_the_pharaoh,11,11
04,tintin_and_the_cigars_of_the_pharaoh,11,12
04,tintin_and_the_cigars_of_the_pharaoh,11,13
04,tintin_and_the_cigars_of_the_pharaoh,12,01
04,tintin_and_the_cigars_of_the_pharaoh,12,02
04,tintin_and_the_cigars_of_the_pharaoh,12,03
04,tintin_and_the_cigars_of_the_pharaoh,12,04
04,tintin_and_the_cigars_of_the_pharaoh,12,05
04,tintin_and_the_cigars_of_the_pharaoh,12,06
04,tintin_and_the_cigars_of_the_pharaoh,12,07
04,tintin_and_the_cigars_of_the_pharaoh,12,08
04,tintin_and_the_cigars_of_the_pharaoh,12,09
04,tintin_and_the_cigars_of_the_pharaoh,12,10
