class,confidence,book_id,book,page_id,panel_id,person
4,0.899163,18,tintin_and_the_calculus_affair,37,07,tintin
2,0.867914,18,tintin_and_the_calculus_affair,37,07,snowy
4,0.893472,18,tintin_and_the_calculus_affair,37,08,tintin
4,0.909466,18,tintin_and_the_calculus_affair,37,09,tintin
2,0.30876,18,tintin_and_the_calculus_affair,37,09,snowy
4,0.899259,18,tintin_and_the_calculus_affair,37,11,tintin
2,0.847682,18,tintin_and_the_calculus_affair,37,11,snowy
1,0.618363,18,tintin_and_the_calculus_affair,37,11,haddock
4,0.877673,18,tintin_and_the_calculus_affair,37,13,tintin
4,0.899564,18,tintin_and_the_calculus_affair,38,01,tintin
1,0.815825,18,tintin_and_the_calculus_affair,38,01,haddock
1,0.851361,18,tintin_and_the_calculus_affair,38,03,haddock
4,0.875216,18,tintin_and_the_calculus_affair,38,08,tintin
1,0.877699,18,tintin_and_the_calculus_affair,38,11,haddock
4,0.330965,18,tintin_and_the_calculus_affair,38,11,tintin
4,0.767866,18,tintin_and_the_calculus_affair,38,13,tintin
1,0.837148,18,tintin_and_the_calculus_affair,39,01,haddock
2,0.773868,18,tintin_and_the_calculus_affair,39,01,snowy
4,0.364676,18,tintin_and_the_calculus_affair,39,01,tintin
3,0.330319,18,tintin_and_the_calculus_affair,39,02,thompson
3,0.547232,18,tintin_and_the_calculus_affair,39,03,thompson
3,0.538542,18,tintin_and_the_calculus_affair,39,06,thompson
2,0.807226,18,tintin_and_the_calculus_affair,39,10,snowy
4,0.519094,18,tintin_and_the_calculus_affair,39,10,tintin
4,0.720966,18,tintin_and_the_calculus_affair,39,11,tintin
2,0.612867,18,tintin_and_the_calculus_affair,39,11,snowy
4,0.388146,18,tintin_and_the_calculus_affair,40,03,tintin
2,0.816734,18,tintin_and_the_calculus_affair,40,04,snowy
4,0.560249,18,tintin_and_the_calculus_affair,40,04,tintin
4,0.730179,18,tintin_and_the_calculus_affair,40,05,tintin
1,0.694731,18,tintin_and_the_calculus_affair,40,05,haddock
3,0.310767,18,tintin_and_the_calculus_affair,40,05,thompson
1,0.637633,18,tintin_and_the_calculus_affair,40,06,haddock
4,0.628478,18,tintin_and_the_calculus_affair,40,06,tintin
3,0.349323,18,tintin_and_the_calculus_affair,40,06,thompson
3,0.839877,18,tintin_and_the_calculus_affair,40,08,thompson
1,0.830663,18,tintin_and_the_calculus_affair,40,08,haddock
3,0.819169,18,tintin_and_the_calculus_affair,40,08,thompson
4,0.648803,18,tintin_and_the_calculus_affair,40,08,tintin
4,0.777105,18,tintin_and_the_calculus_affair,40,11,tintin
3,0.878496,18,tintin_and_the_calculus_affair,40,12,thompson
1,0.676379,18,tintin_and_the_calculus_affair,40,12,haddock
4,0.892677,18,tintin_and_the_calculus_affair,41,01,tintin
1,0.880346,18,tintin_and_the_calculus_affair,41,01,haddock
2,0.260181,18,tintin_and_the_calculus_affair,41,01,snowy
4,0.790095,18,tintin_and_the_calculus_affair,41,02,tintin
1,0.698746,18,tintin_and_the_calculus_affair,41,02,haddock
1,0.904567,18,tintin_and_the_calculus_affair,41,03,haddock
4,0.883765,18,tintin_and_the_calculus_affair,41,03,tintin
4,0.878021,18,tintin_and_the_calculus_affair,41,04,tintin
1,0.774048,18,tintin_and_the_calculus_affair,41,04,haddock
1,0.824495,18,tintin_and_the_calculus_affair,41,05,haddock
2,0.770317,18,tintin_and_the_calculus_affair,41,05,snowy
4,0.757984,18,tintin_and_the_calculus_affair,41,05,tintin
1,0.886922,18,tintin_and_the_calculus_affair,41,06,haddock
4,0.885791,18,tintin_and_the_calculus_affair,41,06,tintin
4,0.917748,18,tintin_and_the_calculus_affair,41,07,tintin
1,0.884819,18,tintin_and_the_calculus_affair,41,07,haddock
1,0.882338,18,tintin_and_the_calculus_affair,41,08,haddock
4,0.897918,18,tintin_and_the_calculus_affair,41,09,tintin
1,0.867385,18,tintin_and_the_calculus_affair,41,09,haddock
2,0.832472,18,tintin_and_the_calculus_affair,41,09,snowy
4,0.90452,18,tintin_and_the_calculus_affair,41,10,tintin
1,0.726521,18,tintin_and_the_calculus_affair,41,10,haddock
4,0.884405,18,tintin_and_the_calculus_affair,41,11,tintin
1,0.884062,18,tintin_and_the_calculus_affair,41,11,haddock
2,0.83176,18,tintin_and_the_calculus_affair,41,11,snowy
4,0.880872,18,tintin_and_the_calculus_affair,41,12,tintin
2,0.87965,18,tintin_and_the_calculus_affair,41,12,snowy
1,0.858519,18,tintin_and_the_calculus_affair,41,12,haddock
4,0.871242,18,tintin_and_the_calculus_affair,41,13,tintin
1,0.575648,18,tintin_and_the_calculus_affair,41,13,haddock
2,0.555023,18,tintin_and_the_calculus_affair,41,13,snowy
1,0.763327,18,tintin_and_the_calculus_affair,42,05,haddock
2,0.754404,18,tintin_and_the_calculus_affair,42,05,snowy
2,0.405976,18,tintin_and_the_calculus_affair,42,05,snowy
4,0.904674,18,tintin_and_the_calculus_affair,42,06,tintin
1,0.843228,18,tintin_and_the_calculus_affair,42,06,haddock
2,0.273815,18,tintin_and_the_calculus_affair,42,08,snowy
2,0.89798,18,tintin_and_the_calculus_affair,42,10,snowy
4,0.257849,18,tintin_and_the_calculus_affair,42,12,tintin
4,0.505902,18,tintin_and_the_calculus_affair,42,13,tintin
4,0.405204,18,tintin_and_the_calculus_affair,42,15,tintin
4,0.897351,18,tintin_and_the_calculus_affair,43,01,tintin
3,0.694149,18,tintin_and_the_calculus_affair,43,01,thompson
1,0.625971,18,tintin_and_the_calculus_affair,43,01,haddock
3,0.314643,18,tintin_and_the_calculus_affair,43,01,thompson
4,0.900096,18,tintin_and_the_calculus_affair,43,02,tintin
1,0.818167,18,tintin_and_the_calculus_affair,43,02,haddock
4,0.612585,18,tintin_and_the_calculus_affair,43,03,tintin
1,0.904929,18,tintin_and_the_calculus_affair,43,04,haddock
4,0.913342,18,tintin_and_the_calculus_affair,43,05,tintin
4,0.842447,18,tintin_and_the_calculus_affair,43,06,tintin
1,0.798594,18,tintin_and_the_calculus_affair,43,06,haddock
1,0.89264,18,tintin_and_the_calculus_affair,43,07,haddock
1,0.852082,18,tintin_and_the_calculus_affair,43,08,haddock
1,0.897116,18,tintin_and_the_calculus_affair,43,09,haddock
1,0.553399,18,tintin_and_the_calculus_affair,43,10,haddock
1,0.412884,18,tintin_and_the_calculus_affair,43,10,haddock
1,0.898246,18,tintin_and_the_calculus_affair,43,11,haddock
1,0.805497,18,tintin_and_the_calculus_affair,43,12,haddock
1,0.842544,18,tintin_and_the_calculus_affair,43,13,haddock
1,0.89311,18,tintin_and_the_calculus_affair,43,14,haddock
1,0.865806,18,tintin_and_the_calculus_affair,43,15,haddock
3,0.314814,18,tintin_and_the_calculus_affair,43,15,thompson
1,0.893507,18,tintin_and_the_calculus_affair,44,02,haddock
4,0.857298,18,tintin_and_the_calculus_affair,44,02,tintin
1,0.880703,18,tintin_and_the_calculus_affair,44,03,haddock
4,0.869648,18,tintin_and_the_calculus_affair,44,03,tintin
4,0.900336,18,tintin_and_the_calculus_affair,44,04,tintin
1,0.886369,18,tintin_and_the_calculus_affair,44,04,haddock
1,0.90464,18,tintin_and_the_calculus_affair,44,05,haddock
2,0.883513,18,tintin_and_the_calculus_affair,44,05,snowy
4,0.87551,18,tintin_and_the_calculus_affair,44,05,tintin
4,0.901929,18,tintin_and_the_calculus_affair,44,09,tintin
1,0.811828,18,tintin_and_the_calculus_affair,44,09,haddock
4,0.904701,18,tintin_and_the_calculus_affair,44,12,tintin
1,0.860649,18,tintin_and_the_calculus_affair,44,12,haddock
1,0.699408,18,tintin_and_the_calculus_affair,44,16,haddock
1,0.531639,18,tintin_and_the_calculus_affair,44,17,haddock
3,0.649801,18,tintin_and_the_calculus_affair,45,02,thompson
4,0.84513,18,tintin_and_the_calculus_affair,45,03,tintin
1,0.684257,18,tintin_and_the_calculus_affair,45,03,haddock
1,0.8891,18,tintin_and_the_calculus_affair,45,05,haddock
4,0.771019,18,tintin_and_the_calculus_affair,45,05,tintin
2,0.667989,18,tintin_and_the_calculus_affair,45,05,snowy
4,0.913713,18,tintin_and_the_calculus_affair,45,06,tintin
1,0.831701,18,tintin_and_the_calculus_affair,45,06,haddock
2,0.842568,18,tintin_and_the_calculus_affair,45,07,snowy
4,0.783448,18,tintin_and_the_calculus_affair,45,07,tintin
2,0.865569,18,tintin_and_the_calculus_affair,45,08,snowy
1,0.85272,18,tintin_and_the_calculus_affair,45,09,haddock
4,0.380338,18,tintin_and_the_calculus_affair,45,09,tintin
3,0.563524,18,tintin_and_the_calculus_affair,45,10,thompson
4,0.315787,18,tintin_and_the_calculus_affair,45,10,tintin
1,0.607843,18,tintin_and_the_calculus_affair,45,11,haddock
1,0.648943,18,tintin_and_the_calculus_affair,45,13,haddock
2,0.922456,18,tintin_and_the_calculus_affair,45,14,snowy
2,0.829176,18,tintin_and_the_calculus_affair,45,14,snowy
2,0.775112,18,tintin_and_the_calculus_affair,45,14,snowy
4,0.58918,18,tintin_and_the_calculus_affair,45,14,tintin
4,0.513702,18,tintin_and_the_calculus_affair,45,14,tintin
4,0.400188,18,tintin_and_the_calculus_affair,45,14,tintin
3,0.380471,18,tintin_and_the_calculus_affair,45,14,thompson
4,0.505547,18,tintin_and_the_calculus_affair,45,15,tintin
1,0.700814,18,tintin_and_the_calculus_affair,45,17,haddock
3,0.590092,18,tintin_and_the_calculus_affair,46,02,thompson
1,0.738873,18,tintin_and_the_calculus_affair,46,03,haddock
3,0.393757,18,tintin_and_the_calculus_affair,46,04,thompson
4,0.908829,18,tintin_and_the_calculus_affair,46,05,tintin
1,0.899482,18,tintin_and_the_calculus_affair,46,05,haddock
1,0.451198,18,tintin_and_the_calculus_affair,46,06,haddock
4,0.901545,18,tintin_and_the_calculus_affair,46,08,tintin
1,0.846786,18,tintin_and_the_calculus_affair,46,08,haddock
2,0.627881,18,tintin_and_the_calculus_affair,46,08,snowy
1,0.765714,18,tintin_and_the_calculus_affair,46,09,haddock
1,0.642995,18,tintin_and_the_calculus_affair,46,10,haddock
1,0.623463,18,tintin_and_the_calculus_affair,46,11,haddock
3,0.369032,18,tintin_and_the_calculus_affair,46,12,thompson
3,0.729546,18,tintin_and_the_calculus_affair,46,13,thompson
3,0.44731,18,tintin_and_the_calculus_affair,46,15,thompson
3,0.545521,18,tintin_and_the_calculus_affair,46,16,thompson
4,0.740428,18,tintin_and_the_calculus_affair,46,17,tintin
1,0.705498,18,tintin_and_the_calculus_affair,46,17,haddock
3,0.62386,18,tintin_and_the_calculus_affair,46,18,thompson
1,0.378237,18,tintin_and_the_calculus_affair,46,19,haddock
3,0.517061,18,tintin_and_the_calculus_affair,46,20,thompson
1,0.400632,18,tintin_and_the_calculus_affair,46,21,haddock
1,0.381036,18,tintin_and_the_calculus_affair,46,21,haddock
1,0.676058,18,tintin_and_the_calculus_affair,46,22,haddock
1,0.601105,18,tintin_and_the_calculus_affair,46,22,haddock
4,0.90831,18,tintin_and_the_calculus_affair,47,01,tintin
2,0.902604,18,tintin_and_the_calculus_affair,47,01,snowy
4,0.865502,18,tintin_and_the_calculus_affair,47,03,tintin
1,0.85792,18,tintin_and_the_calculus_affair,47,03,haddock
3,0.634484,18,tintin_and_the_calculus_affair,47,03,thompson
4,0.901284,18,tintin_and_the_calculus_affair,47,04,tintin
2,0.898515,18,tintin_and_the_calculus_affair,47,04,snowy
1,0.8577,18,tintin_and_the_calculus_affair,47,04,haddock
4,0.927202,18,tintin_and_the_calculus_affair,47,05,tintin
2,0.804913,18,tintin_and_the_calculus_affair,47,05,snowy
2,0.620499,18,tintin_and_the_calculus_affair,47,05,snowy
2,0.265472,18,tintin_and_the_calculus_affair,47,05,snowy
3,0.860825,18,tintin_and_the_calculus_affair,47,06,thompson
3,0.800503,18,tintin_and_the_calculus_affair,47,08,thompson
4,0.531151,18,tintin_and_the_calculus_affair,47,10,tintin
1,0.797949,18,tintin_and_the_calculus_affair,47,11,haddock
1,0.821351,18,tintin_and_the_calculus_affair,47,14,haddock
2,0.437881,18,tintin_and_the_calculus_affair,47,15,snowy
3,0.730961,18,tintin_and_the_calculus_affair,47,17,thompson
3,0.706498,18,tintin_and_the_calculus_affair,47,17,thompson
4,0.394447,18,tintin_and_the_calculus_affair,47,17,tintin
4,0.712237,18,tintin_and_the_calculus_affair,47,18,tintin
1,0.899732,18,tintin_and_the_calculus_affair,48,01,haddock
4,0.827449,18,tintin_and_the_calculus_affair,48,01,tintin
4,0.929441,18,tintin_and_the_calculus_affair,48,02,tintin
2,0.857035,18,tintin_and_the_calculus_affair,48,02,snowy
1,0.831418,18,tintin_and_the_calculus_affair,48,02,haddock
1,0.863797,18,tintin_and_the_calculus_affair,48,03,haddock
4,0.823129,18,tintin_and_the_calculus_affair,48,03,tintin
1,0.857734,18,tintin_and_the_calculus_affair,48,04,haddock
4,0.786379,18,tintin_and_the_calculus_affair,48,04,tintin
1,0.439059,18,tintin_and_the_calculus_affair,48,05,haddock
3,0.301173,18,tintin_and_the_calculus_affair,48,05,thompson
3,0.888747,18,tintin_and_the_calculus_affair,48,06,thompson
2,0.84166,18,tintin_and_the_calculus_affair,48,06,snowy
4,0.757518,18,tintin_and_the_calculus_affair,48,06,tintin
3,0.71997,18,tintin_and_the_calculus_affair,48,06,thompson
3,0.463014,18,tintin_and_the_calculus_affair,48,06,thompson
3,0.354452,18,tintin_and_the_calculus_affair,48,06,thompson
1,0.750182,18,tintin_and_the_calculus_affair,48,07,haddock
3,0.700039,18,tintin_and_the_calculus_affair,48,07,thompson
4,0.670301,18,tintin_and_the_calculus_affair,48,07,tintin
4,0.612109,18,tintin_and_the_calculus_affair,48,07,tintin
4,0.912054,18,tintin_and_the_calculus_affair,48,08,tintin
4,0.331316,18,tintin_and_the_calculus_affair,48,08,tintin
4,0.84941,18,tintin_and_the_calculus_affair,48,09,tintin
1,0.806797,18,tintin_and_the_calculus_affair,48,09,haddock
1,0.868272,18,tintin_and_the_calculus_affair,48,10,haddock
4,0.634695,18,tintin_and_the_calculus_affair,48,10,tintin
4,0.898048,18,tintin_and_the_calculus_affair,48,11,tintin
1,0.802371,18,tintin_and_the_calculus_affair,48,11,haddock
4,0.462844,18,tintin_and_the_calculus_affair,48,11,tintin
4,0.876009,18,tintin_and_the_calculus_affair,48,12,tintin
1,0.850352,18,tintin_and_the_calculus_affair,48,12,haddock
3,0.359716,18,tintin_and_the_calculus_affair,48,13,thompson
4,0.90413,18,tintin_and_the_calculus_affair,48,14,tintin
1,0.883975,18,tintin_and_the_calculus_affair,48,14,haddock
4,0.890936,18,tintin_and_the_calculus_affair,48,15,tintin
1,0.645032,18,tintin_and_the_calculus_affair,48,15,haddock
1,0.447008,18,tintin_and_the_calculus_affair,48,15,haddock
4,0.443702,18,tintin_and_the_calculus_affair,48,15,tintin
4,0.876781,18,tintin_and_the_calculus_affair,48,16,tintin
1,0.733129,18,tintin_and_the_calculus_affair,48,16,haddock
1,0.675349,18,tintin_and_the_calculus_affair,48,16,haddock
4,0.824345,18,tintin_and_the_calculus_affair,49,01,tintin
1,0.789859,18,tintin_and_the_calculus_affair,49,01,haddock
1,0.814702,18,tintin_and_the_calculus_affair,49,02,haddock
2,0.729174,18,tintin_and_the_calculus_affair,49,03,snowy
4,0.913467,18,tintin_and_the_calculus_affair,49,04,tintin
4,0.891573,18,tintin_and_the_calculus_affair,49,05,tintin
1,0.831805,18,tintin_and_the_calculus_affair,49,05,haddock
4,0.882759,18,tintin_and_the_calculus_affair,49,06,tintin
4,0.904245,18,tintin_and_the_calculus_affair,49,07,tintin
4,0.884517,18,tintin_and_the_calculus_affair,49,08,tintin
1,0.894672,18,tintin_and_the_calculus_affair,49,09,haddock
4,0.869137,18,tintin_and_the_calculus_affair,49,09,tintin
2,0.84668,18,tintin_and_the_calculus_affair,49,09,snowy
4,0.760068,18,tintin_and_the_calculus_affair,49,10,tintin
4,0.773488,18,tintin_and_the_calculus_affair,49,11,tintin
1,0.853557,18,tintin_and_the_calculus_affair,49,12,haddock
4,0.905411,18,tintin_and_the_calculus_affair,49,13,tintin
2,0.889214,18,tintin_and_the_calculus_affair,49,13,snowy
4,0.901657,18,tintin_and_the_calculus_affair,49,15,tintin
2,0.889203,18,tintin_and_the_calculus_affair,49,15,snowy
4,0.902584,18,tintin_and_the_calculus_affair,49,16,tintin
1,0.75444,18,tintin_and_the_calculus_affair,49,17,haddock
1,0.252318,18,tintin_and_the_calculus_affair,49,17,haddock
4,0.903401,18,tintin_and_the_calculus_affair,50,01,tintin
4,0.906813,18,tintin_and_the_calculus_affair,50,02,tintin
4,0.885612,18,tintin_and_the_calculus_affair,50,03,tintin
2,0.688695,18,tintin_and_the_calculus_affair,50,03,snowy
1,0.71009,18,tintin_and_the_calculus_affair,50,04,haddock
2,0.749956,18,tintin_and_the_calculus_affair,50,05,snowy
1,0.716131,18,tintin_and_the_calculus_affair,50,05,haddock
3,0.693378,18,tintin_and_the_calculus_affair,50,05,thompson
4,0.545286,18,tintin_and_the_calculus_affair,50,05,tintin
3,0.404625,18,tintin_and_the_calculus_affair,50,05,thompson
4,0.553417,18,tintin_and_the_calculus_affair,50,06,tintin
1,0.43626,18,tintin_and_the_calculus_affair,50,06,haddock
1,0.886203,18,tintin_and_the_calculus_affair,50,08,haddock
4,0.84166,18,tintin_and_the_calculus_affair,50,08,tintin
4,0.657165,18,tintin_and_the_calculus_affair,50,08,tintin
1,0.675664,18,tintin_and_the_calculus_affair,50,09,haddock
2,0.485707,18,tintin_and_the_calculus_affair,50,09,snowy
4,0.553135,18,tintin_and_the_calculus_affair,50,10,tintin
4,0.906893,18,tintin_and_the_calculus_affair,50,11,tintin
1,0.850875,18,tintin_and_the_calculus_affair,50,11,haddock
4,0.810749,18,tintin_and_the_calculus_affair,50,11,tintin
4,0.419589,18,tintin_and_the_calculus_affair,50,11,tintin
4,0.900243,18,tintin_and_the_calculus_affair,50,12,tintin
1,0.898003,18,tintin_and_the_calculus_affair,50,12,haddock
4,0.785961,18,tintin_and_the_calculus_affair,50,12,tintin
4,0.913917,18,tintin_and_the_calculus_affair,50,13,tintin
4,0.39697,18,tintin_and_the_calculus_affair,50,13,tintin
2,0.363673,18,tintin_and_the_calculus_affair,50,13,snowy
4,0.913119,18,tintin_and_the_calculus_affair,50,14,tintin
4,0.675433,18,tintin_and_the_calculus_affair,50,14,tintin
1,0.54307,18,tintin_and_the_calculus_affair,50,15,haddock
1,0.434977,18,tintin_and_the_calculus_affair,50,15,haddock
4,0.894741,18,tintin_and_the_calculus_affair,51,01,tintin
1,0.769569,18,tintin_and_the_calculus_affair,51,01,haddock
2,0.547419,18,tintin_and_the_calculus_affair,51,01,snowy
2,0.55229,18,tintin_and_the_calculus_affair,51,02,snowy
4,0.90743,18,tintin_and_the_calculus_affair,51,04,tintin
3,0.326809,18,tintin_and_the_calculus_affair,51,06,thompson
1,0.898995,18,tintin_and_the_calculus_affair,51,07,haddock
2,0.885324,18,tintin_and_the_calculus_affair,51,07,snowy
4,0.880422,18,tintin_and_the_calculus_affair,51,07,tintin
4,0.914562,18,tintin_and_the_calculus_affair,51,08,tintin
1,0.871432,18,tintin_and_the_calculus_affair,51,08,haddock
4,0.897976,18,tintin_and_the_calculus_affair,51,09,tintin
1,0.895448,18,tintin_and_the_calculus_affair,51,09,haddock
2,0.818526,18,tintin_and_the_calculus_affair,51,09,snowy
1,0.876281,18,tintin_and_the_calculus_affair,51,10,haddock
2,0.859798,18,tintin_and_the_calculus_affair,51,10,snowy
4,0.808192,18,tintin_and_the_calculus_affair,51,10,tintin
1,0.315538,18,tintin_and_the_calculus_affair,51,10,haddock
1,0.840537,18,tintin_and_the_calculus_affair,51,11,haddock
4,0.770872,18,tintin_and_the_calculus_affair,51,11,tintin
1,0.877944,18,tintin_and_the_calculus_affair,51,14,haddock
4,0.435257,18,tintin_and_the_calculus_affair,51,14,tintin
3,0.71921,18,tintin_and_the_calculus_affair,52,02,thompson
3,0.650693,18,tintin_and_the_calculus_affair,52,02,thompson
4,0.888889,18,tintin_and_the_calculus_affair,52,04,tintin
2,0.74196,18,tintin_and_the_calculus_affair,52,04,snowy
3,0.422991,18,tintin_and_the_calculus_affair,52,08,thompson
3,0.256462,18,tintin_and_the_calculus_affair,52,08,thompson
3,0.893139,18,tintin_and_the_calculus_affair,52,09,thompson
3,0.874056,18,tintin_and_the_calculus_affair,52,09,thompson
1,0.800463,18,tintin_and_the_calculus_affair,52,09,haddock
4,0.792609,18,tintin_and_the_calculus_affair,52,09,tintin
3,0.48942,18,tintin_and_the_calculus_affair,52,09,thompson
3,0.507148,18,tintin_and_the_calculus_affair,52,11,thompson
3,0.888365,18,tintin_and_the_calculus_affair,52,12,thompson
4,0.252882,18,tintin_and_the_calculus_affair,52,12,tintin
3,0.460103,18,tintin_and_the_calculus_affair,52,13,thompson
3,0.342975,18,tintin_and_the_calculus_affair,52,13,thompson
3,0.857553,18,tintin_and_the_calculus_affair,53,01,thompson
4,0.853917,18,tintin_and_the_calculus_affair,53,05,tintin
1,0.839911,18,tintin_and_the_calculus_affair,53,06,haddock
4,0.786381,18,tintin_and_the_calculus_affair,53,06,tintin
4,0.330016,18,tintin_and_the_calculus_affair,53,06,tintin
1,0.46281,18,tintin_and_the_calculus_affair,53,07,haddock
4,0.815517,18,tintin_and_the_calculus_affair,53,08,tintin
4,0.864132,18,tintin_and_the_calculus_affair,53,09,tintin
4,0.332953,18,tintin_and_the_calculus_affair,53,09,tintin
4,0.559375,18,tintin_and_the_calculus_affair,53,10,tintin
3,0.437551,18,tintin_and_the_calculus_affair,53,10,thompson
4,0.258129,18,tintin_and_the_calculus_affair,53,10,tintin
4,0.83906,18,tintin_and_the_calculus_affair,53,11,tintin
4,0.705651,18,tintin_and_the_calculus_affair,53,12,tintin
4,0.777805,18,tintin_and_the_calculus_affair,54,01,tintin
1,0.9129,18,tintin_and_the_calculus_affair,54,02,haddock
1,0.87657,18,tintin_and_the_calculus_affair,54,03,haddock
4,0.927465,18,tintin_and_the_calculus_affair,54,04,tintin
1,0.631506,18,tintin_and_the_calculus_affair,54,04,haddock
1,0.898065,18,tintin_and_the_calculus_affair,54,05,haddock
4,0.873735,18,tintin_and_the_calculus_affair,54,05,tintin
2,0.824599,18,tintin_and_the_calculus_affair,54,05,snowy
2,0.315534,18,tintin_and_the_calculus_affair,54,05,snowy
4,0.8747,18,tintin_and_the_calculus_affair,54,06,tintin
1,0.821051,18,tintin_and_the_calculus_affair,54,08,haddock
4,0.759004,18,tintin_and_the_calculus_affair,54,08,tintin
4,0.905863,18,tintin_and_the_calculus_affair,54,09,tintin
1,0.889566,18,tintin_and_the_calculus_affair,54,09,haddock
2,0.887819,18,tintin_and_the_calculus_affair,54,09,snowy
4,0.791246,18,tintin_and_the_calculus_affair,54,10,tintin
4,0.393099,18,tintin_and_the_calculus_affair,54,10,tintin
4,0.919648,18,tintin_and_the_calculus_affair,54,11,tintin
1,0.879707,18,tintin_and_the_calculus_affair,54,11,haddock
4,0.912156,18,tintin_and_the_calculus_affair,54,12,tintin
1,0.888181,18,tintin_and_the_calculus_affair,54,12,haddock
4,0.564159,18,tintin_and_the_calculus_affair,54,13,tintin
4,0.336026,18,tintin_and_the_calculus_affair,54,13,tintin
4,0.315031,18,tintin_and_the_calculus_affair,55,03,tintin
1,0.791723,18,tintin_and_the_calculus_affair,55,05,haddock
3,0.844819,18,tintin_and_the_calculus_affair,55,07,thompson
4,0.860126,18,tintin_and_the_calculus_affair,55,08,tintin
1,0.816188,18,tintin_and_the_calculus_affair,55,08,haddock
1,0.78733,18,tintin_and_the_calculus_affair,55,09,haddock
4,0.611603,18,tintin_and_the_calculus_affair,55,09,tintin
4,0.8669,18,tintin_and_the_calculus_affair,55,10,tintin
1,0.858813,18,tintin_and_the_calculus_affair,55,10,haddock
4,0.845244,18,tintin_and_the_calculus_affair,55,12,tintin
1,0.758207,18,tintin_and_the_calculus_affair,55,12,haddock
1,0.895911,18,tintin_and_the_calculus_affair,55,13,haddock
4,0.861572,18,tintin_and_the_calculus_affair,55,13,tintin
4,0.891758,18,tintin_and_the_calculus_affair,55,14,tintin
1,0.850844,18,tintin_and_the_calculus_affair,55,14,haddock
3,0.471452,18,tintin_and_the_calculus_affair,55,15,thompson
1,0.868825,18,tintin_and_the_calculus_affair,56,01,haddock
4,0.421024,18,tintin_and_the_calculus_affair,56,03,tintin
4,0.781958,18,tintin_and_the_calculus_affair,56,05,tintin
3,0.678519,18,tintin_and_the_calculus_affair,56,06,thompson
4,0.467855,18,tintin_and_the_calculus_affair,56,06,tintin
1,0.839569,18,tintin_and_the_calculus_affair,56,07,haddock
4,0.736593,18,tintin_and_the_calculus_affair,56,07,tintin
3,0.839694,18,tintin_and_the_calculus_affair,56,09,thompson
4,0.839513,18,tintin_and_the_calculus_affair,56,10,tintin
1,0.81416,18,tintin_and_the_calculus_affair,56,11,haddock
4,0.658912,18,tintin_and_the_calculus_affair,56,13,tintin
4,0.512291,18,tintin_and_the_calculus_affair,57,01,tintin
4,0.762748,18,tintin_and_the_calculus_affair,57,06,tintin
3,0.849695,18,tintin_and_the_calculus_affair,57,14,thompson
2,0.884063,18,tintin_and_the_calculus_affair,58,01,snowy
3,0.831389,18,tintin_and_the_calculus_affair,58,01,thompson
3,0.843198,18,tintin_and_the_calculus_affair,58,02,thompson
4,0.635013,18,tintin_and_the_calculus_affair,58,09,tintin
0,0.367072,18,tintin_and_the_calculus_affair,58,09,calculus
0,0.873238,18,tintin_and_the_calculus_affair,58,13,calculus
0,0.494009,18,tintin_and_the_calculus_affair,58,14,calculus
0,0.863894,18,tintin_and_the_calculus_affair,58,15,calculus
4,0.258989,18,tintin_and_the_calculus_affair,59,07,tintin
4,0.894507,18,tintin_and_the_calculus_affair,59,12,tintin
2,0.874447,18,tintin_and_the_calculus_affair,59,12,snowy
1,0.771793,18,tintin_and_the_calculus_affair,59,12,haddock
1,0.860062,18,tintin_and_the_calculus_affair,59,14,haddock
4,0.859086,18,tintin_and_the_calculus_affair,59,14,tintin
0,0.891713,18,tintin_and_the_calculus_affair,60,03,calculus
1,0.748855,18,tintin_and_the_calculus_affair,60,03,haddock
4,0.344674,18,tintin_and_the_calculus_affair,60,03,tintin
0,0.903197,18,tintin_and_the_calculus_affair,60,04,calculus
1,0.816749,18,tintin_and_the_calculus_affair,60,04,haddock
1,0.566354,18,tintin_and_the_calculus_affair,60,05,haddock
0,0.53538,18,tintin_and_the_calculus_affair,60,05,calculus
3,0.343014,18,tintin_and_the_calculus_affair,60,05,thompson
4,0.9023,18,tintin_and_the_calculus_affair,60,06,tintin
2,0.666828,18,tintin_and_the_calculus_affair,60,06,snowy
1,0.594017,18,tintin_and_the_calculus_affair,60,06,haddock
1,0.5536,18,tintin_and_the_calculus_affair,60,07,haddock
4,0.540085,18,tintin_and_the_calculus_affair,60,07,tintin
0,0.882108,18,tintin_and_the_calculus_affair,60,08,calculus
1,0.814699,18,tintin_and_the_calculus_affair,60,08,haddock
4,0.5142,18,tintin_and_the_calculus_affair,60,09,tintin
2,0.749646,18,tintin_and_the_calculus_affair,60,12,snowy
4,0.541271,18,tintin_and_the_calculus_affair,60,12,tintin
2,0.297337,18,tintin_and_the_calculus_affair,60,14,snowy
4,0.914625,18,tintin_and_the_calculus_affair,61,01,tintin
3,0.3567,18,tintin_and_the_calculus_affair,61,01,thompson
1,0.614796,18,tintin_and_the_calculus_affair,61,03,haddock
4,0.60477,18,tintin_and_the_calculus_affair,61,03,tintin
1,0.810796,18,tintin_and_the_calculus_affair,61,05,haddock
4,0.520216,18,tintin_and_the_calculus_affair,61,05,tintin
4,0.889396,18,tintin_and_the_calculus_affair,61,06,tintin
1,0.738474,18,tintin_and_the_calculus_affair,61,06,haddock
